FILENAME;PID;FILEEXTENSION;MIMETYPE;LABEL;NOTE
002894793127_A5a_Adagio.mp3;14861550;mp3;audio/mpeg;A5a: Adagio;Mozart, W.A.: Sinfonien Nr. 29, Nr. 30, die Maurerische Trauermusik und Adagio und Fuge in c-Moll / A5a: Adagio
002894793127_A5b_Allegro.mp3;14861551;mp3;audio/mpeg;A5b: Allegro;002894793127 A5b Allegro.mp3
002894793127_A6_Andante_con_moto.mp3;14861552;mp3;audio/mpeg;A6: Andante con moto;002894793127 A6 Andante con moto.mp3
002894793127_A7_Menuetto___Allegretto.mp3;14861553;mp3;audio/mpeg;A7: Menuetto - Allegretto;002894793127 A7 Menuetto - Allegretto.mp3
002894793127_A8_Finale___Allegro.mp3;14861554;mp3;audio/mpeg;A8: Finale - Allegro;002894793127 A8 Finale - Allegro.mp3
002894793127_A9_Maurerische_Trauermusik.mp3;14861555;mp3;audio/mpeg;A9: Maurerische Trauermusik;002894793127 A9 Maurerische Trauermusik.mp3
002894793128_A10_Allegro.mp3;14863514;mp3;audio/mpeg;A10: Allegro;002894793128 A10 Allegro.mp3
002894793128_A11_Romance_Andante.mp3;14863515;mp3;audio/mpeg;A11: Romance Andante;002894793128 A11 Romance Andante.mp3
002894793128_A12_Menuetto_Allegretto.mp3;14863516;mp3;audio/mpeg;A12: Menuetto Allegretto;002894793128 A12 Menuetto Allegretto.mp3
002894793128_A13_Rondo_Allegro.mp3;14863517;mp3;audio/mpeg;A13: Rondo Allegro;002894793128 A13 Rondo Allegro.mp3
002894793128_A1_Molto_Allegro.mp3;14863506;mp3;audio/mpeg;A1: Molto Allegro;002894793128 A1 Molto Allegro.mp3
002894793128_A2_Andante.mp3;14863507;mp3;audio/mpeg;A2: Andante;002894793128 A2 Andante.mp3
002894793128_A3_Menuetto_Allegretto.mp3;14863508;mp3;audio/mpeg;A3: Menuetto Allegretto;002894793128 A3 Menuetto Allegretto.mp3
002894793128_A4_Allegro_assai.mp3;14863509;mp3;audio/mpeg;A4: Allegro assai;002894793128 A4 Allegro assai.mp3
002894793128_A5_Allegro_Vivace.mp3;14863510;mp3;audio/mpeg;A5: Allegro Vivace;002894793128 A5 Allegro Vivace.mp3
002894793128_A6_Andante_cantabile.mp3;14863511;mp3;audio/mpeg;A6: Andante cantabile;002894793128 A6 Andante cantabile.mp3
002894793128_A7_Menuetto_Allegretto.mp3;14863512;mp3;audio/mpeg;A7: Menuetto Allegretto;002894793128 A7 Menuetto Allegretto.mp3
002894793128_A8_Molto_Allegro.mp3;14863513;mp3;audio/mpeg;A8: Molto Allegro;002894793128 A8 Molto Allegro.mp3
002894793129_A10_Andante_cantabile.mp3;14863648;mp3;audio/mpeg;A10: Andante cantabile;002894793129 A10 Andante cantabile.mp3
002894793129_A11_Menuetto_Allegretto.mp3;14863649;mp3;audio/mpeg;A11: Menuetto Allegretto;002894793129 A11 Menuetto Allegretto.mp3
002894793129_A12_Molto_Allegro.mp3;14863650;mp3;audio/mpeg;A12: Molto Allegro;002894793129 A12 Molto Allegro.mp3
002894793129_A1_Allegro_moderato.mp3;14863639;mp3;audio/mpeg;A1: Allegro moderato;002894793129 A1 Allegro moderato.mp3
002894793129_A2_Andante.mp3;14863640;mp3;audio/mpeg;A2: Andante;002894793129 A2 Andante.mp3
002894793129_A3_Menuetto.mp3;14863641;mp3;audio/mpeg;A3: Menuetto;002894793129 A3 Menuetto.mp3
002894793129_A4_Allegro_con_spirito.mp3;14863642;mp3;audio/mpeg;A4: Allegro con spirito;002894793129 A4 Allegro con spirito.mp3
002894793129_A5_Allegro_con_spirito.mp3;14863643;mp3;audio/mpeg;A5: Allegro con spirito;002894793129 A5 Allegro con spirito.mp3
002894793129_A6_Andante.mp3;14863644;mp3;audio/mpeg;A6: Andante;002894793129 A6 Andante.mp3
002894793129_A7_Menuetto.mp3;14863645;mp3;audio/mpeg;A7: Menuetto;002894793129 A7 Menuetto.mp3
002894793129_A8_Presto.mp3;14863646;mp3;audio/mpeg;A8: Presto;002894793129 A8 Presto.mp3
002894793129_A9_Allegro_vivace.mp3;14863647;mp3;audio/mpeg;A9: Allegro vivace;002894793129 A9 Allegro vivace.mp3
002894793130_A1_Allegro.mp3;14863684;mp3;audio/mpeg;A1: Allegro;002894793130 A1 Allegro.mp3
002894793130_A2_Adagio.mp3;14863685;mp3;audio/mpeg;A2: Adagio;002894793130 A2 Adagio.mp3
002894793130_A3_Rondo_Allegro.mp3;14863686;mp3;audio/mpeg;A3: Rondo Allegro;002894793130 A3 Rondo Allegro.mp3
002894793130_A7_Allegretto_grazioso.mp3;14863687;mp3;audio/mpeg;A7: Allegretto grazioso;002894793130 A7 Allegretto grazioso.mp3
002894793130_A8_Allegretto.mp3;14863688;mp3;audio/mpeg;A8: Allegretto;002894793130 A8 Allegretto.mp3
002894793131_A1_Allegro.mp3;14863715;mp3;audio/mpeg;A1: Allegro;002894793131 A1 Allegro.mp3
002894793131_A2_Allegretto.mp3;14863716;mp3;audio/mpeg;A2: Allegretto;002894793131 A2 Allegretto.mp3
002894793131_A3_Allegro_assai.mp3;14863717;mp3;audio/mpeg;A3: Allegro assai;002894793131 A3 Allegro assai.mp3
002894793131_A4_Allegro.mp3;14863718;mp3;audio/mpeg;A4: Allegro;002894793131 A4 Allegro.mp3
002894793131_A5_Larghetto.mp3;14863719;mp3;audio/mpeg;A5: Larghetto;002894793131 A5 Larghetto.mp3
002894793131_A6_Allegro.mp3;14863720;mp3;audio/mpeg;A6: Allegro;002894793131 A6 Allegro.mp3
002894793132_A10_Largo_e_maestoso___Lento___Allegro_non_troppo___Tranquillo.mp3;14863757;mp3;audio/mpeg;A10: Largo e maestoso - Lento - Allegro non troppo - Tranquillo;002894793132 A10 Largo e maestoso - Lento - Allegro non troppo - Tranquillo.mp3
002894793132_A11_Lento___Andantino___Allegro_molto___Vivace_scherzando___Moderato_assai___Allegro_molto_ed_animato.mp3;14863758;mp3;audio/mpeg;A11: Lento - Andantino - Allegro molto - Vivace scherzando - Moderato assai - Allegro molto ed animato;002894793132 A11 Lento - Andantino - Allegro molto - Vivace scherzando - Moderato assai - Allegro molto ed animato.mp3
002894793132_A12_Andantino_quasi_allegretto.mp3;14863759;mp3;audio/mpeg;A12: Andantino quasi allegretto;002894793132 A12 Andantino quasi allegretto.mp3
002894793132_A13_Allegro_molto___Lento___Vivo___Allegro_non_troppo_e_maestoso___Lento___Tempo_come_I.mp3;14863760;mp3;audio/mpeg;A13: Allegro molto - Lento - Vivo - Allegro non troppo e maestoso - Lento - Tempo come I;002894793132 A13 Allegro molto - Lento - Vivo - Allegro non troppo e maestoso - Lento - Tempo come I.mp3
002894793132_A1_Overture.mp3;14863748;mp3;audio/mpeg;A1: Overture;002894793132 A1 Overture.mp3
002894793132_A2_Tarantella.mp3;14863749;mp3;audio/mpeg;A2: Tarantella;002894793132 A2 Tarantella.mp3
002894793132_A3_Mazurka.mp3;14863750;mp3;audio/mpeg;A3: Mazurka;002894793132 A3 Mazurka.mp3
002894793132_A4_Cossack_Danse.mp3;14863751;mp3;audio/mpeg;A4: Cossack Danse;002894793132 A4 Cossack Danse.mp3
002894793132_A5_Cancan.mp3;14863752;mp3;audio/mpeg;A5: Cancan;002894793132 A5 Cancan.mp3
002894793132_A6_Valse_lente.mp3;14863753;mp3;audio/mpeg;A6: Valse lente;002894793132 A6 Valse lente.mp3
002894793132_A7_Nocturne.mp3;14863754;mp3;audio/mpeg;A7: Nocturne;002894793132 A7 Nocturne.mp3
002894793132_A8_Galop.mp3;14863755;mp3;audio/mpeg;A8: Galop;002894793132 A8 Galop.mp3
002894793132_A9_Finale.mp3;14863756;mp3;audio/mpeg;A9: Finale;002894793132 A9 Finale.mp3
002894793133_A1_Allegro_moderato.mp3;14863800;mp3;audio/mpeg;A1: Allegro moderato;002894793133 A1 Allegro moderato.mp3
002894793133_A2_Andante_con_moto.mp3;14863801;mp3;audio/mpeg;A2: Andante con moto;Schubert, F. Sinfonie Nr. 8, Schumann, R.: Sinfonie Nr. 1 und Weber, C.M.v.: Klarinettenkonzert Nr. 1 / A2: Andante con moto
002894793133_A3a_Andante_un_poco_maestoso.mp3;14863802;mp3;audio/mpeg;A3a: Andante un poco maestoso;002894793133 A3a Andante un poco maestoso.mp3
002894793133_A3b_Allegro_molto_vivace.mp3;14863803;mp3;audio/mpeg;A3b: Allegro molto vivace;002894793133 A3b Allegro molto vivace.mp3
002894793133_A4_Larghetto.mp3;14863804;mp3;audio/mpeg;A4: Larghetto;002894793133 A4 Larghetto.mp3
002894793133_A5_Scherzo__Molto_vivace.mp3;14863805;mp3;audio/mpeg;A5: Scherzo, Molto vivace;002894793133 A5 Scherzo, Molto vivace.mp3
002894793133_A6_Allegro_animato_e_grazioso.mp3;14863806;mp3;audio/mpeg;A6: Allegro animato e grazioso;002894793133 A6 Allegro animato e grazioso.mp3
002894793133_A7_Allegro.mp3;14863807;mp3;audio/mpeg;A7: Allegro;002894793133 A7 Allegro.mp3
002894793133_A8_Adagio_ma_non_troppo.mp3;14863808;mp3;audio/mpeg;A8: Adagio ma non troppo;002894793133 A8 Adagio ma non troppo.mp3
002894793133_A9_Rondo_Allegretto.mp3;14863809;mp3;audio/mpeg;A9: Rondo Allegretto;002894793133 A9 Rondo Allegretto.mp3
002894793134_A1_Die_Fledermaus___Overture.mp3;14863841;mp3;audio/mpeg;A1: Die Fledermaus - Overture;002894793134 A1 Die Fledermaus - Overture.mp3
002894793134_A2_Annen_Polka.mp3;14863842;mp3;audio/mpeg;A2: Annen-Polka;002894793134 A2 Annen-Polka.mp3
002894793134_A3_Kaiser_Walzer.mp3;14863843;mp3;audio/mpeg;A3: Kaiser-Walzer;002894793134 A3 Kaiser-Walzer.mp3
002894793134_A4_Tritsch_Tratsch_Polka.mp3;14863844;mp3;audio/mpeg;A4: Tritsch-Tratsch-Polka;002894793134 A4 Tritsch-Tratsch-Polka.mp3
002894793134_A5_Radetzky_Marsch.mp3;14863845;mp3;audio/mpeg;A5: Radetzky-Marsch;002894793134 A5 Radetzky-Marsch.mp3
002894793134_A6_An_der_sch_nen_blauen_Donau.mp3;14863846;mp3;audio/mpeg;A6: An der schönen blauen Donau;002894793134 A6 An der schönen blauen Donau.mp3
002894793134_A7_Eljen_a_Magyar.mp3;14863847;mp3;audio/mpeg;A7: Eljen a Magyar;002894793134 A7 Eljen a Magyar.mp3
002894793134_A8_G_schichten_aus_dem_Wienerwald.mp3;14863848;mp3;audio/mpeg;A8: G'schichten aus dem Wienerwald;002894793134 A8 G'schichten aus dem Wienerwald.mp3
002894793135_A10_Annen_Polka.mp3;14863887;mp3;audio/mpeg;A10: Annen-Polka;002894793135 A10 Annen-Polka.mp3
002894793135_A11_Tritsch_Tratsch_Polka.mp3;14863888;mp3;audio/mpeg;A11: Tritsch-Tratsch-Polka;002894793135 A11 Tritsch-Tratsch-Polka.mp3
002894793135_A12_Radetzky_Marsch.mp3;14863889;mp3;audio/mpeg;A12: Radetzky-Marsch;002894793135 A12 Radetzky-Marsch.mp3
002894793135_A1_An_der_sch_nen_blauen_Donau.mp3;14863878;mp3;audio/mpeg;A1: An der schönen blauen Donau;002894793135 A1 An der schönen blauen Donau.mp3
002894793135_A2_Wiener_Blut.mp3;14863879;mp3;audio/mpeg;A2: Wiener Blut;002894793135 A2 Wiener Blut.mp3
002894793135_A3_Perpetuum_mobile.mp3;14863880;mp3;audio/mpeg;A3: Perpetuum mobile;002894793135 A3 Perpetuum mobile.mp3
002894793135_A4_Pizzicato_Polka.mp3;14863881;mp3;audio/mpeg;A4: Pizzicato-Polka;002894793135 A4 Pizzicato-Polka.mp3
002894793135_A5_Fledermaus_Ouvert_re.mp3;14863882;mp3;audio/mpeg;A5: Fledermaus Ouvertüre;002894793135 A5 Fledermaus Ouvertüre.mp3
002894793135_A6_Zigeunerbaron_Ouvert_re.mp3;14863883;mp3;audio/mpeg;A6: Zigeunerbaron Ouvertüre;002894793135 A6 Zigeunerbaron Ouvertüre.mp3
002894793135_A7_Fr_hlingsstimmen.mp3;14863884;mp3;audio/mpeg;A7: Frühlingsstimmen;002894793135 A7 Frühlingsstimmen.mp3
002894793135_A8_Rosen_aus_dem_S_den.mp3;14863885;mp3;audio/mpeg;A8: Rosen aus dem Süden;002894793135 A8 Rosen aus dem Süden.mp3
002894793135_A9_Morgenbl_tter.mp3;14863886;mp3;audio/mpeg;A9: Morgenblätter;002894793135 A9 Morgenblätter.mp3
002894793138_A8_Aufforderung_zum_Tanz.mp3;14863926;mp3;audio/mpeg;A8: Aufforderung zum Tanz;002894793138 A8 Aufforderung zum Tanz.mp3
002894793138_A9_Konzertst_ck_f_r_Klavier_und_Orchester.mp3;14863927;mp3;audio/mpeg;A9: Konzertstück für Klavier und Orchester;002894793138 A9 Konzertstück für Klavier und Orchester.mp3
002894793139_A10_Waltz__Arrangement_L._Weninger_.mp3;14863960;mp3;audio/mpeg;A10: Waltz (Arrangement L. Weninger);002894793139 A10 Waltz (Arrangement L. Weninger).mp3
002894793139_A11_Waltz_of_the_Flowers__Arrangement_L._Weninger_.mp3;14863961;mp3;audio/mpeg;A11: Waltz of the Flowers (Arrangement L. Weninger);002894793139 A11 Waltz of the Flowers (Arrangement L. Weninger).mp3
002894793139_A12_Akt_2___Waltz.mp3;14863962;mp3;audio/mpeg;A12: Akt 2 - Waltz;002894793139 A12 Akt 2 - Waltz.mp3
002894793139_A1_Andante_sostenuto___Moderato_con_anima___Moderato_assai__quasi_Andante___Allegro_vivo.mp3;14863951;mp3;audio/mpeg;A1: Andante sostenuto - Moderato con anima - Moderato assai, quasi Andante - Allegro vivo;002894793139 A1 Andante sostenuto - Moderato con anima - Moderato assai, quasi Andante - Allegro vivo.mp3
002894793139_A2_Andantino_in_modo_di_canzone.mp3;14863952;mp3;audio/mpeg;A2: Andantino in modo di canzone;002894793139 A2 Andantino in modo di canzone.mp3
002894793139_A3_Scherzo_Pizzicato_ostinato___Allegro.mp3;14863953;mp3;audio/mpeg;A3: Scherzo Pizzicato ostinato - Allegro;002894793139 A3 Scherzo Pizzicato ostinato - Allegro.mp3
002894793139_A4_Finale_Allegro_con_fuoco.mp3;14863954;mp3;audio/mpeg;A4: Finale Allegro con fuoco;002894793139 A4 Finale Allegro con fuoco.mp3
002894793139_A5_Swan_Theme.mp3;14863955;mp3;audio/mpeg;A5: Swan Theme;002894793139 A5 Swan Theme.mp3
002894793139_A6_Waltz.mp3;14863956;mp3;audio/mpeg;A6: Waltz;002894793139 A6 Waltz.mp3
002894793139_A7_Dance_of_the_Little_Swans.mp3;14863957;mp3;audio/mpeg;A7: Dance of the Little Swans;002894793139 A7 Dance of the Little Swans.mp3
002894793139_A8_Scene.mp3;14863958;mp3;audio/mpeg;A8: Scene;002894793139 A8 Scene.mp3
002894793139_A9_Hungarian_Dance__Czardas_.mp3;14863959;mp3;audio/mpeg;A9: Hungarian Dance (Czardas);002894793139 A9 Hungarian Dance (Czardas).mp3
002894793140_A1a_Andante.mp3;14863996;mp3;audio/mpeg;A1a: Andante;002894793140 A1a Andante.mp3
002894793140_A1b_Allegro_con_anima.mp3;14863997;mp3;audio/mpeg;A1b: Allegro con anima;002894793140 A1b Allegro con anima.mp3
002894793140_A2_Andante_cantabile__con_alcuna_licenza___Moderato_con_anima___Andante_mosso___Allegro_ma_non_troppo___Tempo_I.mp3;14863998;mp3;audio/mpeg;A2: Andante cantabile, con alcuna licenza - Moderato con anima - Andante mosso - Allegro ma non troppo - Tempo I;002894793140 A2 Andante cantabile, con alcuna licenza - Moderato con anima - Andante mosso - Allegro ma non troppo - Tempo I.mp3
002894793140_A3_Valse_Allegro_moderato.mp3;14863999;mp3;audio/mpeg;A3: Valse Allegro moderato;002894793140 A3 Valse Allegro moderato.mp3
002894793140_A4_Andante_maestoso___Allegro_vivace___Molto_vivace___Moderato_assai_e_molto_maestoso___Presto.mp3;14864000;mp3;audio/mpeg;A4: Andante maestoso - Allegro vivace - Molto vivace - Moderato assai e molto maestoso - Presto;002894793140 A4 Andante maestoso - Allegro vivace - Molto vivace - Moderato assai e molto maestoso - Presto.mp3
002894793140_A5_Ouverture_solennelle_1812.mp3;14864001;mp3;audio/mpeg;A5: Ouverture solennelle 1812;002894793140 A5 Ouverture solennelle 1812.mp3
002894793140_A6_Waltz.mp3;14864002;mp3;audio/mpeg;A6: Waltz;002894793140 A6 Waltz.mp3
002894793140_A7_Polonaise.mp3;14864003;mp3;audio/mpeg;A7: Polonaise;002894793140 A7 Polonaise.mp3
002894793141_A1a_Adagio.mp3;14864033;mp3;audio/mpeg;A1a: Adagio;002894793141 A1a Adagio.mp3
002894793141_A1b_Allegro_non_troppo.mp3;14864034;mp3;audio/mpeg;A1b: Allegro non troppo;002894793141 A1b Allegro non troppo.mp3
002894793141_A2_Allegro_con_grazia.mp3;14864035;mp3;audio/mpeg;A2: Allegro con grazia;002894793141 A2 Allegro con grazia.mp3
002894793141_A3_Allegro_molto_vivace.mp3;14864036;mp3;audio/mpeg;A3: Allegro molto vivace;002894793141 A3 Allegro molto vivace.mp3
002894793141_A4_Adagio_lamentoso___Andante.mp3;14864037;mp3;audio/mpeg;A4: Adagio lamentoso – Andante;002894793141 A4 Adagio lamentoso – Andante.mp3
002894793141_A5_Allegro_moderato.mp3;14864038;mp3;audio/mpeg;A5: Allegro moderato;002894793141 A5 Allegro moderato.mp3
002894793141_A6_Canzonetta_Andante.mp3;14864039;mp3;audio/mpeg;A6: Canzonetta Andante;002894793141 A6 Canzonetta Andante.mp3
002894793141_A7_Finale_Allegro.mp3;14864040;mp3;audio/mpeg;A7: Finale Allegro;002894793141 A7 Finale Allegro.mp3
002894793142_A1_Pezzo_in_forma_di_sonatina_Andante_non_troppo___Allegro_moderato.mp3;14864098;mp3;audio/mpeg;A1: Pezzo in forma di sonatina Andante non troppo - Allegro moderato;Cajkovskij, P.I.: Serenade op. 48 / A1: Pezzo in forma di sonatina Andante non troppo - Allegro moderato
002894793142_A2_Valse_Moderato.mp3;14864099;mp3;audio/mpeg;A2: Valse Moderato;002894793142 A2 Valse Moderato.mp3
002894793142_A3__legie__Larghetto_elegiaco_.mp3;14864100;mp3;audio/mpeg;A3: Élegie (Larghetto elegiaco);002894793142 A3 Élegie (Larghetto elegiaco).mp3
002894793142_A4_Finale__Thema_russo__Andante___Allegro_con_spirito.mp3;14864101;mp3;audio/mpeg;A4: Finale (Thema russo) Andante - Allegro con spirito;002894793142 A4 Finale (Thema russo) Andante - Allegro con spirito.mp3
002894793143_A14_Danza_delle_ore.mp3;14864136;mp3;audio/mpeg;A14: Danza delle ore;002894793143 A14 Danza delle ore.mp3
002894793143_A1_Danza_di_piccoli_schiavi_mori__Akt_2_.mp3;14864127;mp3;audio/mpeg;A1: Danza di piccoli schiavi mori (Akt 2);002894793143 A1 Danza di piccoli schiavi mori (Akt 2).mp3
002894793143_A2_Danza_sacra_delle_sacerdotesse__Akt_1_.mp3;14864128;mp3;audio/mpeg;A2: Danza sacra delle sacerdotesse (Akt 1);002894793143 A2 Danza sacra delle sacerdotesse (Akt 1).mp3
002894793143_A3_Ballabile__Akt_2_.mp3;14864129;mp3;audio/mpeg;A3: Ballabile (Akt 2);002894793143 A3 Ballabile (Akt 2).mp3
002894793143_A4_Ballabili__Ballett_.mp3;14864130;mp3;audio/mpeg;A4: Ballabili (Ballett);002894793143 A4 Ballabili (Ballett).mp3
002894793143_A5_Ouvert_re__Nabucco_.mp3;14864131;mp3;audio/mpeg;A5: Ouvertüre (Nabucco);002894793143 A5 Ouvertüre (Nabucco).mp3
002894793143_A6_Ouvert_re__La_Forza_del_Destino_.mp3;14864132;mp3;audio/mpeg;A6: Ouvertüre (La Forza del Destino);002894793143 A6 Ouvertüre (La Forza del Destino).mp3
002894793143_A7_Ouvert_re__I_Vespri_Siciliani_.mp3;14864133;mp3;audio/mpeg;A7: Ouvertüre (I Vespri Siciliani);002894793143 A7 Ouvertüre (I Vespri Siciliani).mp3
002894793143_A8_Prelude_Akt_1__La_Traviata_.mp3;14864134;mp3;audio/mpeg;A8: Prelude Akt 1 (La Traviata);002894793143 A8 Prelude Akt 1 (La Traviata).mp3
002894793143_A9_Prelude_Akt_3__La_Traviata_.mp3;14864135;mp3;audio/mpeg;A9: Prelude Akt 3 (La Traviata);002894793143 A9 Prelude Akt 3 (La Traviata).mp3
004301_06.mp3;11933575;mp3;audio/mpeg;A1a: Adagio molto;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / A1a: Adagio molto
004301_07.mp3;11933576;mp3;audio/mpeg;A1b: Allegro con brio;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / A1b: Allegro con brio
004301_08.mp3;11933577;mp3;audio/mpeg;A2: Andante cantabile con moto;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / A2: Andante cantabile con moto
004301_09.mp3;11933578;mp3;audio/mpeg;A3: Menuetto (Allegro molto e vivace);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / A3: Menuetto (Allegro molto e vivace)
004301_10.mp3;11933579;mp3;audio/mpeg;A4a: Adagio;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / A4a: Adagio
004301_11.mp3;11933580;mp3;audio/mpeg;A4b: Allegro molto e vivace;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / A4b: Allegro molto e vivace
004301_12.mp3;11933581;mp3;audio/mpeg;B1a: Adagio molto;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / B1a: Adagio molto
004301_13.mp3;11933582;mp3;audio/mpeg;B1b: Allegro con brio;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / B1b: Allegro con brio
004301_14.mp3;11933583;mp3;audio/mpeg;B2: Larghetto;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / B2: Larghetto
004301_15.mp3;11933584;mp3;audio/mpeg;B3: Scherzo (Allegro);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / B3: Scherzo (Allegro)
004301_16.mp3;11933585;mp3;audio/mpeg;B4: Allegro molto;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 1 / B4: Allegro molto
004302_04.mp3;11933591;mp3;audio/mpeg;A1: Allegro con brio;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 2 / A1: Allegro con brio
004302_05.mp3;11933592;mp3;audio/mpeg;A2: Marcia funebre (Adagio assai);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 2 / A2: Marcia funebre (Adagio assai)
004302_06.mp3;11933593;mp3;audio/mpeg;B1: Scherzo (Allegro vivace);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 2 / B1: Scherzo (Allegro vivace)
004302_07.mp3;11933594;mp3;audio/mpeg;B2: Finale (Allegro molto - poco Andante - Presto);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 2 / B2: Finale (Allegro molto - poco Andante - Presto)
004303_04.mp3;11933600;mp3;audio/mpeg;A1a: Adagio;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 3 / A1a: Adagio
004303_05.mp3;11933601;mp3;audio/mpeg;A1b: Allegro vivace;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 3 / A1b: Allegro vivace
004303_06.mp3;11933602;mp3;audio/mpeg;A2: Adagio;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 3 / A2: Adagio
004303_07.mp3;11933603;mp3;audio/mpeg;B1: Menuetto (Allegro vivace);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 3 / B1: Menuetto (Allegro vivace)
004303_08.mp3;11933604;mp3;audio/mpeg;B2: Allegro ma non troppo;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 3 / B2: Allegro ma non troppo
004304_04.mp3;11933610;mp3;audio/mpeg;G1: Allegro con brio;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 4 / G1: Allegro con brio
004304_05.mp3;11933611;mp3;audio/mpeg;G2: Andante con moto;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 4 / G2: Andante con moto
004304_06.mp3;11933612;mp3;audio/mpeg;H1: Allegro;Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 4 / H1: Allegro
004304_07.mp3;11933613;mp3;audio/mpeg;H2: Allegro (attacca);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 4 / H2: Allegro (attacca)
004305_04.mp3;11933619;mp3;audio/mpeg;A1: Erwachen heiterer Empfindungen (Allegro ma non troppo);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 5 / A1: Erwachen heiterer Empfindungen (Allegro ma non troppo)
004305_05.mp3;11933620;mp3;audio/mpeg;A2: Szene am Bach (Andante molto mosseo);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 5 / A2: Szene am Bach (Andante molto mosseo)
004305_06.mp3;11933621;mp3;audio/mpeg;B1: Lustiges Zusammensein der Landleute (Allegro);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 5 / B1: Lustiges Zusammensein der Landleute (Allegro)
004305_07.mp3;11933622;mp3;audio/mpeg;B2: Gewitter - Sturm (Allegro);Beethoven, Ludwig van ; Karajan, Herbert von: 9 Sinfonien, Platte 5 / B2: Gewitter - Sturm (Allegro)
